Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2010-07-22,CoffsHarbour,10.2,18.3,0,3,6.8,S,48,SW,SSW,19,24,54,44,1026.3,1024.4,5,5,13.6,16.7,No,No
2010-07-23,CoffsHarbour,10.9,18.6,0,3.4,6.1,S,41,SW,SSW,24,28,58,57,1030,1028.3,4,7,14.5,17.3,No,No
2010-07-24,CoffsHarbour,9.6,18.6,0,2.2,5.5,S,30,WSW,S,13,22,63,63,1029.2,1026.2,7,3,15.5,17.7,No,Yes
2010-07-25,CoffsHarbour,10.7,18.8,1.4,2.6,5.2,SW,26,WSW,SSE,15,15,78,70,1028.4,1025.8,7,7,15.7,17,Yes,Yes
2010-07-26,CoffsHarbour,11.8,19,1.4,2,5.8,S,41,SW,S,22,30,70,68,1031.1,1030.2,2,7,16,17.1,Yes,Yes
2010-07-27,CoffsHarbour,10.2,17.5,42.6,5,3.3,WSW,35,SW,SW,20,17,74,88,1033.8,1030.7,7,8,15.2,16,Yes,Yes
2010-07-28,CoffsHarbour,14.2,17.9,52.6,5.4,0.1,NNE,50,NE,N,20,17,94,85,1028.1,1023,8,8,15.9,17.9,Yes,Yes
2010-07-29,CoffsHarbour,12.3,22.4,34.4,0.2,5.2,NNW,20,S,N,7,9,76,74,1021.2,1017.1,2,8,17.1,20.2,Yes,No
2010-07-30,CoffsHarbour,12,25.3,0,0.6,6.1,NNW,30,WNW,NNW,13,13,72,59,1019.6,1016.2,1,6,19.5,22.5,No,No
2010-07-31,CoffsHarbour,17.6,24.4,0.2,1.6,4.4,N,44,N,SSW,24,9,80,87,1013.9,1013.9,7,5,20.6,20,No,Yes
2010-08-01,CoffsHarbour,7,19.8,2,2,10.2,NA,NA,W,NE,4,13,68,41,1022.4,1018.5,0,0,15.5,19.5,Yes,No
2010-08-02,CoffsHarbour,7.7,17.2,0,3,10.3,NA,NA,NNW,NE,7,13,34,38,1018.1,1014,1,1,14.3,16.5,No,No
2010-08-03,CoffsHarbour,4.9,20.1,0,3.4,9.2,SW,74,SW,SW,31,35,43,51,1009.7,1011.6,3,4,16.5,18.1,No,No
2010-08-04,CoffsHarbour,8.1,19,0.2,4,10.1,SW,33,WSW,SE,20,13,44,44,1019,1016.3,0,1,16.2,18.2,No,No
2010-08-05,CoffsHarbour,6.4,20.3,0,1.2,10.1,SSE,30,WNW,SE,13,11,54,40,1019.2,1015.1,2,2,16.5,19.4,No,No
2010-08-06,CoffsHarbour,5.9,17.5,0.2,2.4,10.1,SW,35,SW,S,15,22,49,34,1019.8,1017.1,0,1,13.7,16.9,No,No
2010-08-07,CoffsHarbour,5.2,18.2,0,4,9.9,SW,46,SW,S,19,22,41,46,1022.6,1019.9,1,1,14.4,17.4,No,No
2010-08-08,CoffsHarbour,4.1,17.2,0,3.2,10.3,WSW,20,WSW,SE,7,13,55,51,1021.9,1018.8,1,0,14.4,17.1,No,No
2010-08-09,CoffsHarbour,5.4,20.8,0,2.2,10.3,NE,39,SW,NE,9,26,78,61,1023.6,1020.6,0,1,14.5,20.2,No,Yes
2010-08-10,CoffsHarbour,14.4,19.1,6,3.4,0.2,N,43,N,NNE,20,20,75,91,1020.7,1017.4,8,8,17.6,17.1,Yes,Yes
2010-08-11,CoffsHarbour,16.3,21.7,7.6,0.4,4.1,NNW,41,NW,NW,11,19,82,37,1010.4,1006.2,8,6,18.4,20,Yes,No
2010-08-12,CoffsHarbour,7.9,19.8,0,2.6,10,WSW,46,N,WSW,17,19,48,30,1006.1,1003.8,1,1,15.9,19,No,No
2010-08-13,CoffsHarbour,8.2,19.5,0,3.6,10.6,WSW,35,W,SSE,13,17,37,40,1010.8,1010.5,1,1,16.1,18.7,No,No
2010-08-14,CoffsHarbour,5,21.7,0,3.4,10.5,NNE,48,NA,NNE,0,35,50,51,1017.2,1012.6,0,0,16.6,19.3,No,No
2010-08-15,CoffsHarbour,8.5,23.8,0,2.8,10.5,WNW,52,N,WNW,22,22,46,23,1010.5,1007.5,1,3,17.6,22.1,No,No
2010-08-16,CoffsHarbour,6.5,20.1,0,4,10.5,NE,24,NW,NE,11,17,45,45,1014.8,1011.6,0,0,17.3,19.7,No,No
2010-08-17,CoffsHarbour,8,17.3,0,3.2,10.5,S,33,SW,E,20,11,40,40,1022.1,1020.2,1,1,15.1,16.8,No,No
2010-08-18,CoffsHarbour,4.7,21.7,0,2.2,10.4,NA,NA,N,NNE,4,26,58,44,1022.9,1017.1,1,1,16.5,21.1,No,No
2010-08-19,CoffsHarbour,14.5,25.6,0,3.8,6.6,NNW,52,WSW,E,7,7,67,39,NA,1010.8,6,2,18.9,25.4,No,No
2010-08-20,CoffsHarbour,17.3,22.1,0,3,4.7,NW,35,WSW,W,9,9,60,45,1014.2,1011.7,7,6,19.4,19.5,No,No
2010-08-21,CoffsHarbour,5,17.7,0,2.2,10.7,WSW,35,WSW,ENE,19,13,34,36,1018.7,1016.3,0,0,14.8,17.6,No,No
2010-08-22,CoffsHarbour,3.1,17.6,0,2.6,8.8,S,26,SW,SE,13,13,38,40,1023.9,1021.5,1,7,15,16.5,No,Yes
2010-08-23,CoffsHarbour,10.2,17.1,3.6,2.8,0.3,N,48,N,NNE,20,17,87,78,1017.3,1010.5,8,7,14.3,16.4,Yes,No
2010-08-24,CoffsHarbour,9.1,17.2,0.4,0.6,0.9,SW,31,SW,W,13,7,52,50,1013.4,1011.2,7,7,15.2,17.1,No,No
2010-08-25,CoffsHarbour,8.6,19.7,0,1,3.9,W,30,NW,NNE,9,17,60,54,1010.1,1006.9,3,8,14.6,18.4,No,No
2010-08-26,CoffsHarbour,5.3,19.9,0,2.4,10.7,WNW,39,NNW,ESE,9,17,37,40,1009.2,1004.9,1,1,15.7,19.3,No,No
2010-08-27,CoffsHarbour,6.3,21.6,0,3,10.8,W,33,NW,E,17,13,39,29,1011.8,1010.1,1,0,17.3,21.1,No,No
2010-08-28,CoffsHarbour,5.2,18.7,0,4,9.8,SSW,33,SSW,S,17,17,41,45,1020.9,1020.5,1,3,16.4,17.2,No,No
2010-08-29,CoffsHarbour,6.5,19.8,0,3.6,10.8,SW,33,SW,SSE,20,20,42,44,1027.7,1024.8,1,1,16.7,19.2,No,No
2010-08-30,CoffsHarbour,7.5,20,0,3.4,10.1,WSW,24,SW,ESE,17,11,57,53,1026.8,1023.1,1,3,17.2,18.7,No,No
2010-08-31,CoffsHarbour,8.9,20.8,0.6,3.2,10.5,NNE,41,SE,NE,9,30,74,56,1025.9,1021.6,1,1,17.8,20,No,No
2010-09-01,CoffsHarbour,11.8,24.7,0,2.6,10.4,NNE,37,NNW,NE,24,22,47,50,1021.7,1016.9,0,1,20,22.7,No,No
2010-09-02,CoffsHarbour,12.4,31.2,0,4.8,9.2,NW,39,NNW,SSW,20,13,43,41,1016.1,1012.6,1,6,23.8,27,No,No
2010-09-03,CoffsHarbour,16.8,21.6,0,2.6,0.4,SW,35,SW,SW,24,11,89,88,1023.3,1021.3,8,8,17.8,18.5,No,Yes
2010-09-04,CoffsHarbour,17.2,23.4,16.2,1.8,1.8,N,59,N,NNE,28,33,92,82,1019.8,1013,8,8,19.2,21.1,Yes,Yes
2010-09-05,CoffsHarbour,18.3,27.9,13.8,1.2,10.3,N,50,NNW,NNW,26,30,45,30,1014.7,1011.2,1,4,23,27.4,Yes,No
2010-09-06,CoffsHarbour,14.2,19.7,0,5.8,9,WSW,28,WSW,E,19,13,35,37,1020.7,1017.5,1,1,18,19.1,No,No
2010-09-07,CoffsHarbour,8.2,20.7,0,3.8,10.1,SW,35,SW,E,17,13,42,38,1023.3,1020.5,1,5,18.2,19.5,No,No
2010-09-08,CoffsHarbour,12.4,19.6,0,4.8,4.1,SW,37,SW,SE,24,13,54,50,1026.2,1022.6,7,2,15.7,18.5,No,No
2010-09-09,CoffsHarbour,9.2,22.7,0,1.8,4.2,N,39,NNW,NNE,24,24,63,70,1019.5,1013.6,5,7,19.3,20.4,No,Yes
2010-09-10,CoffsHarbour,16.5,27.3,1.6,1.8,7.5,WSW,50,NW,NNE,17,20,88,59,1007.7,1002.1,7,1,19.1,26.2,Yes,No
2010-09-11,CoffsHarbour,9.9,20.7,0,4.8,10.7,WSW,35,W,SSE,20,15,34,46,1017.8,1017.2,1,1,18,19.7,No,No
2010-09-12,CoffsHarbour,7.9,23.1,0,4.2,10.1,NE,43,NW,NE,17,30,53,52,1021.9,1018.2,1,3,20.7,20.9,No,No
2010-09-13,CoffsHarbour,16.1,22.7,0,4.4,1.5,N,33,WNW,ENE,9,11,56,45,1017.6,1014.4,7,6,18.2,21.3,No,No
2010-09-14,CoffsHarbour,12.4,22.2,0.2,1,4.4,SSW,30,WNW,ENE,15,9,66,66,1016,1012.3,7,7,19.1,19,No,No
2010-09-15,CoffsHarbour,11.5,24.5,0.4,2.8,10.5,SW,52,SW,WSW,20,28,38,31,1009.6,1009.4,1,4,20.2,23.6,No,No
2010-09-16,CoffsHarbour,5.9,20.9,0,4.8,8.4,ENE,31,NW,ENE,7,17,32,36,1017,1013.1,6,4,17.5,20.4,No,No
2010-09-17,CoffsHarbour,8.3,19.5,0,4.2,7.1,SSE,37,S,SSE,26,13,34,42,1020.5,1019.3,5,8,17.3,17,No,No
2010-09-18,CoffsHarbour,6.2,20.9,0,4,9.6,NNE,24,NW,E,9,11,41,44,1018.3,1014.1,7,7,17.5,20.2,No,No
2010-09-19,CoffsHarbour,10.8,19.8,0,3,0,WSW,26,WSW,NA,15,0,57,63,1021.4,1019.6,8,8,17,19.1,No,Yes
2010-09-20,CoffsHarbour,13.8,17.1,7.2,1.6,0,WSW,33,SW,WSW,19,17,94,90,1022.9,1022,8,8,14.3,14.5,Yes,Yes
2010-09-21,CoffsHarbour,14,20.7,6.6,0.2,3,SSW,30,WSW,SE,15,11,86,76,1022.9,1020,7,6,17.1,20,Yes,Yes
2010-09-22,CoffsHarbour,14.5,22,2.8,2.6,3.6,SW,43,SW,ESE,20,9,66,67,1026.3,1022.1,7,5,17.4,19.8,Yes,No
2010-09-23,CoffsHarbour,12.5,23.7,0,2,8.1,NNE,30,NNW,NNE,11,22,59,70,1022,1019.9,1,4,22,21,No,No
2010-09-24,CoffsHarbour,14.9,23.4,0,3,9,NNE,39,ESE,NNE,9,28,72,67,1022.8,1018.8,4,1,21.2,23.2,No,No
2010-09-25,CoffsHarbour,15.7,25.8,0,3.8,7,NNE,52,NNE,N,19,28,63,63,1019.1,1014.8,1,7,22.2,23.1,No,No
2010-09-26,CoffsHarbour,12.3,24.7,0,3.6,5.9,S,35,SSW,S,17,15,36,69,1019.4,1018,5,7,22.9,21.8,No,No
2010-09-27,CoffsHarbour,13,26.7,0,3.8,10.1,NE,43,NE,ENE,11,28,50,75,1017.3,1011.8,1,2,23.2,22.6,No,No
2010-09-28,CoffsHarbour,16.6,25.3,0,3.8,8.3,SW,24,SSE,E,11,13,51,74,1013.8,1011,1,6,24,23.2,No,Yes
2010-09-29,CoffsHarbour,14.6,21.9,6.6,3.8,8.1,S,52,S,SSE,20,28,48,52,1013.2,1013.6,0,7,21,19.4,Yes,No
2010-09-30,CoffsHarbour,13.3,20,0.2,7,3.4,SW,39,SW,ESE,26,15,52,54,1023.9,1022.8,7,6,15.3,17.6,No,No
2010-10-01,CoffsHarbour,11.7,20.7,0,2.6,3.9,ESE,24,NA,E,0,13,81,41,1028.4,1026,7,7,15.6,19.5,No,Yes
2010-10-02,CoffsHarbour,13.6,19.2,8,4.2,0.4,ENE,56,SW,NE,20,17,88,94,1028.4,1025.4,8,8,16,16,Yes,Yes
2010-10-03,CoffsHarbour,15.3,18.7,90,NA,0,E,50,SE,ESE,13,20,97,85,1026.3,1024.3,8,8,16.5,18.2,Yes,Yes
2010-10-04,CoffsHarbour,16.2,19.5,128,0.2,0,SE,61,ESE,SE,28,35,93,92,1021.2,1018.1,8,8,18.2,18.9,Yes,Yes
2010-10-05,CoffsHarbour,17.8,21.7,61.2,6.8,4.6,S,52,S,SSW,28,30,88,86,1019.1,1017.8,8,6,19.5,20,Yes,Yes
2010-10-06,CoffsHarbour,17,22.5,13,2.8,5.8,SSW,37,SW,S,20,26,96,78,1019.6,1016.6,7,4,18.1,21.6,Yes,Yes
2010-10-07,CoffsHarbour,15.6,26.6,3.6,3.4,8.8,S,37,NW,NE,15,15,75,67,1015.4,1013.6,1,5,22,26.1,Yes,Yes
2010-10-08,CoffsHarbour,16.9,17.8,9.2,4.4,0.6,NA,NA,SW,SSE,15,9,96,87,1021.9,1020.9,8,8,17.1,17.2,Yes,Yes
2010-10-09,CoffsHarbour,14.7,19.6,7.4,1.2,0.4,SSE,35,SW,SE,19,20,80,70,1024.8,1023.4,8,8,17.1,19,Yes,Yes
2010-10-10,CoffsHarbour,14.5,19.2,2.2,2.6,0,E,46,SW,SE,20,28,89,70,1027.6,1027.5,8,8,15.4,19.2,Yes,Yes
2010-10-11,CoffsHarbour,15.2,21.5,23.8,5,2.2,ESE,50,E,SE,28,6,66,92,1030.9,1030.3,7,8,19.1,17.6,Yes,Yes
2010-10-12,CoffsHarbour,15.8,22.8,6.2,3,6.3,NNE,39,NE,NE,24,24,70,54,1030.2,1026.9,7,1,19.3,21.7,Yes,No
2010-10-13,CoffsHarbour,13.7,23.4,0.2,3.8,7.6,NNE,54,NNW,NNE,19,41,61,63,1023,1018.3,1,7,20.6,21.3,No,No
2010-10-14,CoffsHarbour,16.3,26,0,4.8,5.8,NNE,50,NNE,NNE,13,35,69,72,1015.6,1011.1,7,7,19.6,21.8,No,No
2010-10-15,CoffsHarbour,18.8,23.6,0,4,0.3,N,61,N,N,24,37,74,68,1008.1,1001.3,8,8,20.5,22.2,No,Yes
2010-10-16,CoffsHarbour,13.9,20.8,9.6,3,11.9,WNW,52,WNW,ESE,15,13,38,36,1002,1003.5,1,1,17.3,19.7,Yes,No
2010-10-17,CoffsHarbour,4.3,18.7,0,6.4,12.3,SW,31,WSW,ENE,19,17,33,35,1015.2,1013.6,0,0,14.6,17.9,No,No
2010-10-18,CoffsHarbour,8.6,23,0,4.8,12.3,NNE,48,NW,NE,17,35,49,47,1019.4,1016.5,0,1,18.7,21.6,No,No
2010-10-19,CoffsHarbour,10,22.3,0,5.6,11.4,S,41,SW,S,28,28,45,65,1022.6,1022.4,1,4,19.9,21.3,No,Yes
2010-10-20,CoffsHarbour,15.4,21.3,5.6,2.2,3,WSW,28,SSW,SE,17,13,82,57,1028.6,1026,7,7,18.1,19.9,Yes,No
2010-10-21,CoffsHarbour,15,22.6,0,NA,9.2,NE,37,SE,NE,11,26,58,56,1025.9,1022.3,1,1,21,21.6,No,No
2010-10-22,CoffsHarbour,14.3,23.4,0,4.8,8.7,NE,48,N,NE,13,35,58,56,1022.5,1019.1,2,1,21.2,22.1,No,No
2010-10-23,CoffsHarbour,13.5,23.3,0,6.2,11.9,NE,37,N,NE,15,26,60,66,1019.3,1016.4,0,1,21.6,22.6,No,No
2010-10-24,CoffsHarbour,14.8,22.7,0,4.4,7.4,SW,39,SW,E,26,13,68,70,1017.8,1014.9,3,7,21.2,21.7,No,Yes
2010-10-25,CoffsHarbour,15.4,20.6,27.6,3,6.2,SSW,33,SW,SSE,13,20,94,73,1018.4,1016.8,8,4,16.1,20,Yes,Yes
2010-10-26,CoffsHarbour,14.6,22.3,10.4,3.4,5.8,NE,35,SW,ENE,7,17,72,75,1019,1016.9,7,5,19.8,21.4,Yes,No
2010-10-27,CoffsHarbour,15.1,25,0,2,11.3,NNE,41,SSE,NNE,7,28,75,63,1016.8,1013.7,1,1,21,24.4,No,No
2010-10-28,CoffsHarbour,17.2,22.8,0,4.4,6.3,S,33,SSW,SSE,20,15,74,66,1018.8,1017.5,6,1,20.8,22,No,Yes
2010-10-29,CoffsHarbour,15.9,23.5,18.8,5.2,9.8,E,28,SW,E,9,19,71,67,1019.5,1016.9,1,1,20.8,23.4,Yes,No
2010-10-30,CoffsHarbour,17.8,24.8,0,4.2,11,NNE,54,N,NNE,22,37,64,69,1017.9,1015.2,3,4,22.9,22.9,No,No
2010-10-31,CoffsHarbour,19.1,24.5,0,6,7.4,NNE,52,N,NNE,22,39,68,62,1016.1,1013.4,7,7,21.2,23.1,No,No
2010-11-01,CoffsHarbour,18.9,22.2,0,5.6,0.3,NNE,41,N,NNE,17,26,72,71,1015.1,1011.2,8,8,21.3,21.8,No,Yes
2010-11-02,CoffsHarbour,14.3,22.1,2.6,1.8,12.4,N,24,SSW,E,11,15,52,42,1013,1011.9,1,1,19.6,21.8,Yes,No
2010-11-03,CoffsHarbour,9.6,22.6,0,4.4,11.3,E,24,SW,E,13,19,40,44,1018.8,1016.7,1,1,20.6,21.5,No,No
2010-11-04,CoffsHarbour,14.8,22.6,0,7.6,4.8,NE,41,WSW,NE,13,26,94,75,1016.9,1015.9,8,8,15.2,20.2,No,Yes
2010-11-05,CoffsHarbour,15.2,21,15.8,5.2,0.9,S,67,SW,WSW,15,20,90,91,1018,1015.8,7,7,16.6,16.4,Yes,Yes
2010-11-06,CoffsHarbour,15.4,18.3,73.8,NA,0,SSE,43,S,S,17,28,89,94,1020,1019.1,8,8,16.1,16.8,Yes,Yes
2010-11-07,CoffsHarbour,12.4,23.2,30.8,6.4,9.5,NE,39,SW,NE,9,30,75,68,1021.3,1018.6,7,1,18.3,22.2,Yes,No
2010-11-08,CoffsHarbour,17.8,26.6,0,3.6,9.5,NNE,57,N,NNE,24,39,63,71,1021.1,1019.4,7,7,23.2,23.6,No,No
2010-11-09,CoffsHarbour,17.8,25,0,6.4,8.3,NE,43,NE,NE,15,28,70,72,1025.6,1024.2,2,6,23.5,23.4,No,No
2010-11-10,CoffsHarbour,17.4,25.4,0,4.4,11.1,NNE,52,N,NNE,20,39,57,64,1024.6,1020.1,3,2,23.2,23.9,No,No
2013-06-09,Newcastle,NA,19.8,0.4,NA,NA,NA,NA,NA,NA,0,0,88,72,NA,NA,1,5,13,18.8,No,No
2013-06-10,Newcastle,8.2,20.2,0.2,NA,NA,NA,NA,NA,NA,0,0,97,74,NA,NA,2,8,12,19,No,No
2013-06-11,Newcastle,9.2,20.8,1,NA,NA,NA,NA,NA,NA,0,0,94,60,NA,NA,0,0,13,19.4,No,No
2013-06-12,Newcastle,9.4,19,0.2,NA,NA,NA,NA,NA,NA,0,0,95,97,NA,NA,6,8,12.2,14.8,No,Yes
2013-06-13,Newcastle,9.8,19.5,20.6,NA,NA,NA,NA,NA,NW,0,19,88,63,NA,NA,6,6,13.5,17.6,Yes,No
2013-06-14,Newcastle,10.8,18.2,0,NA,NA,NA,NA,NW,NW,22,19,72,58,NA,NA,2,2,14,16.8,No,No
2013-06-15,Newcastle,11.4,19,0.4,NA,NA,NA,NA,SE,WSW,11,11,66,53,NA,NA,4,8,15,17.4,No,No
2013-06-16,Newcastle,7.2,16.6,0,NA,NA,NA,NA,NW,NA,4,0,75,60,NA,NA,4,6,10.8,15.4,No,No
2013-06-17,Newcastle,6.6,17.4,0,NA,NA,NA,NA,NW,NW,19,9,75,68,NA,NA,1,7,9.5,15,No,No
2013-06-18,Newcastle,6.8,17.8,0,NA,NA,NA,NA,NW,SW,9,4,75,46,NA,NA,1,2,10.5,16.5,No,Yes
2013-06-19,Newcastle,9.4,16.2,3,NA,NA,NA,NA,W,SW,9,28,85,72,NA,NA,7,7,11,15.2,Yes,Yes
2013-06-20,Newcastle,9.8,16,2.6,NA,NA,NA,NA,NW,SW,9,4,77,79,NA,NA,6,6,12.5,13.5,Yes,No
2013-06-21,Newcastle,7.5,17.2,0.2,NA,NA,NA,NA,NA,NA,0,0,91,76,NA,NA,7,7,10.2,14.7,No,No
2013-06-22,Newcastle,5,19.5,0,NA,NA,NA,NA,NA,SE,0,4,92,68,NA,NA,1,6,9.4,15,No,Yes
2013-06-23,Newcastle,8,16.6,4.8,NA,NA,NA,NA,NA,NA,0,0,95,97,NA,NA,6,7,12,12.6,Yes,Yes
2013-06-24,Newcastle,9.9,17.3,21,NA,NA,NA,NA,NA,NW,0,4,95,56,NA,NA,8,7,11,16.4,Yes,No
2013-06-25,Newcastle,6,17.5,0.2,NA,NA,NA,NA,NW,SE,4,22,81,64,NA,NA,7,6,10.9,14.9,No,Yes
2013-06-26,Newcastle,7.2,19,2.4,NA,NA,NA,NA,SW,SE,46,9,80,91,NA,NA,7,7,17,15.5,Yes,Yes
2013-06-27,Newcastle,13.2,16.8,10.4,NA,NA,NA,NA,NA,NA,0,0,99,94,NA,NA,8,8,15.5,15.5,Yes,Yes
2013-06-28,Newcastle,12.6,18.2,14.6,NA,NA,NA,NA,NA,NA,0,0,96,94,NA,NA,8,8,14.2,14,Yes,Yes
2013-06-29,Newcastle,12.1,16.3,14.6,NA,NA,NA,NA,NA,NA,0,0,93,90,NA,NA,8,7,14.2,15.8,Yes,Yes
2013-06-30,Newcastle,11.7,14.2,20.4,NA,NA,NA,NA,NA,NA,0,0,100,97,NA,NA,8,7,12.5,14,Yes,Yes
2013-07-01,Newcastle,10.6,17.5,20.2,NA,NA,NA,NA,NA,SE,0,9,97,80,NA,NA,8,6,12.6,17,Yes,Yes
2013-07-02,Newcastle,11.2,19,3,NA,NA,NA,NA,NA,NA,0,0,77,66,NA,NA,5,2,13,17.5,Yes,No
2013-07-03,Newcastle,6.6,18.5,0.2,NA,NA,NA,NA,NA,NE,0,4,97,61,NA,NA,1,0,9.2,17,No,No
2013-07-04,Newcastle,5.3,22.6,0.2,NA,NA,NA,NA,NW,NW,4,28,91,47,NA,NA,0,1,9.5,21.4,No,No
2013-07-05,Newcastle,9,21.7,0.2,NA,NA,NA,NA,NW,SW,9,4,70,40,NA,NA,0,5,15.5,20.8,No,No
2013-07-06,Newcastle,6,16.5,0,NA,NA,NA,NA,NW,NA,4,0,73,41,NA,NA,0,0,9,15.4,No,No
2013-07-07,Newcastle,3.2,17.7,0,NA,NA,NA,NA,NW,NA,4,0,69,43,NA,NA,0,0,8.8,16,No,No
2013-07-08,Newcastle,3.8,18.2,0,NA,NA,NA,NA,NW,NA,4,0,80,46,NA,NA,0,3,8.5,16.3,No,Yes
2013-07-09,Newcastle,5.8,15.2,5.2,NA,NA,NA,NA,NA,SW,0,4,97,83,NA,NA,6,6,10.8,13.5,Yes,Yes
2013-07-10,Newcastle,9.4,16.9,2.4,NA,NA,NA,NA,NA,NA,0,0,94,74,NA,NA,8,8,10.5,15.5,Yes,No
2013-07-11,Newcastle,6.5,18.2,0,NA,NA,NA,NA,NA,SE,0,4,93,70,NA,NA,4,3,12.4,16.4,No,No
2013-07-12,Newcastle,5.8,17,0,NA,NA,NA,NA,NA,NA,0,0,99,77,NA,NA,8,4,8.6,15.6,No,No
2013-07-13,Newcastle,5.4,19.2,0.2,NA,NA,NA,NA,NA,SE,0,4,100,70,NA,NA,0,7,9.8,16.8,No,No
2013-07-14,Newcastle,5.6,19.5,0.2,NA,NA,NA,NA,NA,NW,0,4,97,64,NA,NA,NA,4,9.2,17.8,No,No
2013-07-15,Newcastle,9,18.7,0.2,NA,NA,NA,NA,NA,NA,0,0,95,81,NA,NA,8,8,12.6,17.8,No,No
2013-07-16,Newcastle,11.7,21.6,0.2,NA,NA,NA,NA,NA,NW,0,4,97,56,NA,NA,8,5,13.5,20.4,No,No
2013-07-17,Newcastle,10.8,23.4,0,NA,NA,NA,NA,NA,NW,0,4,89,70,NA,NA,6,2,14,19.8,No,No
2013-07-18,Newcastle,10.2,23.8,0,NA,NA,NA,NA,NA,NA,0,0,91,58,NA,NA,1,4,13.4,21.5,No,No
2013-07-19,Newcastle,11.8,21.2,0.2,NA,NA,NA,NA,NA,NA,0,0,89,90,NA,NA,5,8,14.8,16.8,No,No
2013-07-20,Newcastle,12,20.2,1,NA,NA,NA,NA,NW,NW,4,28,89,53,NA,NA,8,3,14,19.2,No,No
2013-07-21,Newcastle,6.5,16.2,0,NA,NA,NA,NA,NE,NW,7,28,77,36,NA,NA,0,0,10,15.4,No,No
2013-07-22,Newcastle,2.9,NA,0,NA,NA,NA,NA,NA,NW,0,28,66,29,NA,NA,1,2,8.5,16.5,No,No
2013-07-23,Newcastle,NA,NA,0,NA,NA,NA,NA,NA,NW,NA,9,NA,39,NA,NA,NA,5,NA,17,No,No
2013-07-24,Newcastle,NA,17.7,0,NA,NA,NA,NA,NA,SE,NA,19,NA,64,NA,NA,NA,8,NA,15.5,No,No
2013-07-25,Newcastle,4.7,18.5,0,NA,NA,NA,NA,NA,NA,0,0,84,52,NA,NA,7,2,10,17.8,No,No
2013-07-26,Newcastle,NA,19.5,0,NA,NA,NA,NA,NA,NW,0,9,73,41,NA,NA,6,0,9,18.8,No,No
2013-07-27,Newcastle,4.4,19.8,0,NA,NA,NA,NA,NA,NA,0,0,80,62,NA,NA,0,2,10,18,No,No
2013-07-28,Newcastle,5.5,18.2,0,NA,NA,NA,NA,NW,NA,4,0,97,67,NA,NA,8,5,8.2,17.8,No,No
2013-07-29,Newcastle,6.3,22.3,0,NA,NA,NA,NA,NA,NA,0,0,95,47,NA,NA,0,3,10.4,22,No,No
2013-07-30,Newcastle,7.8,21.4,0,NA,NA,NA,NA,NA,NA,0,0,72,50,NA,NA,3,6,13,19.7,No,Yes
2013-07-31,Newcastle,12.5,18,10.4,NA,NA,NA,NA,SW,SW,19,19,90,59,NA,NA,4,6,14.4,17,Yes,No
2013-08-01,Newcastle,7,18.9,0.2,NA,NA,NA,NA,NA,NA,0,NA,77,NA,NA,NA,1,NA,13.2,NA,No,No
2013-08-02,Newcastle,5.3,20.8,0.2,NA,NA,NA,NA,NA,NE,0,19,96,39,NA,NA,6,2,10.8,20.4,No,No
2013-08-03,Newcastle,8.7,19.7,0,NA,NA,NA,NA,NA,NW,0,19,58,41,NA,NA,0,1,12.9,19,No,No
2013-08-04,Newcastle,9,19.5,0,NA,NA,NA,NA,NW,NA,28,NA,54,NA,NA,NA,1,NA,13.7,NA,No,No
2013-08-05,Newcastle,6.9,19.2,0,NA,NA,NA,NA,NW,NW,9,11,61,36,NA,NA,1,0,11.8,18.8,No,No
2013-08-06,Newcastle,8.4,22.8,0.2,NA,NA,NA,NA,NE,NW,19,19,50,33,NA,NA,0,6,15.5,21.9,No,No
2013-08-07,Newcastle,11,18.8,0,NA,NA,NA,NA,NA,SE,0,9,74,59,NA,NA,6,4,14.4,16.6,No,Yes
2013-08-08,Newcastle,8.5,14.2,9.2,NA,NA,NA,NA,NW,SW,28,9,70,79,NA,NA,1,8,11.5,11.8,Yes,Yes
2013-08-09,Newcastle,7.2,19,1.2,NA,NA,NA,NA,NW,NE,4,4,71,46,NA,NA,1,6,11,17.4,Yes,No
2013-08-10,Newcastle,11,23.7,0.2,NA,NA,NA,NA,NW,SW,19,4,49,35,NA,NA,0,0,16.2,23.2,No,No
2013-08-11,Newcastle,7.4,23.8,0,NA,NA,NA,NA,NA,NA,0,0,60,38,NA,NA,0,2,15,23.4,No,No
2013-08-12,Newcastle,9.4,27,0,NA,NA,NA,NA,NA,NW,0,19,70,27,NA,NA,2,6,15.2,26,No,No
2013-08-13,Newcastle,8,21.7,0,NA,NA,NA,NA,NW,NA,19,NA,49,NA,NA,NA,0,NA,13,NA,No,No
2013-08-14,Newcastle,9.2,23.2,0,NA,NA,NA,NA,NA,NW,0,28,65,23,NA,NA,6,2,12,22.7,No,No
2013-08-15,Newcastle,10.1,17.8,0,NA,NA,NA,NA,SW,SE,11,15,37,36,NA,NA,0,0,14,16.7,No,No
2013-08-16,Newcastle,3.5,20.8,0,NA,NA,NA,NA,NE,NE,4,4,71,49,NA,NA,0,1,10.1,20.4,No,No
